Time,SolarGeneration(MW), Air_Density(kg/m³), CloudCover, Humidity(%RH), Precipitaion(mm), Temperature(°C), WindSpeed(km/h),Surface_Pressure(hPa), Direct_radiation(W/m²)
5/3/2022 9:15,2680,1.15,0.01,23,0,30.7,29.3,1005,895
5/3/2022 9:30,2660,1.15,0.01,24,0,30.7,28.9,1005,886
5/3/2022 9:45,2670,1.15,0.01,24,0,30.4,28.6,1005,889
5/3/2022 10:00,2670,1.15,0.01,22,0,31.6,28.6,1005,897
5/3/2022 10:15,2660,1.15,0.11,21,0,31.9,28.8,1005,896
5/3/2022 10:30,2660,1.15,0.11,21,0,31.8,29.3,1005,896
5/3/2022 10:45,2650,1.15,0.13,21,0,32.3,29.1,1005,896
5/3/2022 11:00,2640,1.15,0.13,20,0,32.4,30,1005,895
5/3/2022 11:15,2620,1.14,0.13,20,0,32.6,30,1005,888
5/3/2022 11:30,2500,1.15,0.13,20,0,32.4,30.1,1005,846
5/3/2022 11:45,2530,1.14,0.13,20,0,32.7,30.2,1005,859
5/3/2022 12:00,2470,1.14,0.12,20,0,32.8,30.2,1004,840
5/3/2022 12:15,2460,1.14,0.1,21,0,32.6,30,1004,834
5/3/2022 12:30,2200,1.14,0.04,21,0,32.8,29.4,1004,748
5/3/2022 12:45,2230,1.14,0.03,21,0,32.8,29.9,1004,756
5/3/2022 13:00,2190,1.14,0,21,0,32.6,29.2,1004,744
5/3/2022 13:15,2210,1.15,0,22,0,32.2,28.7,1004,747
5/3/2022 13:30,2210,1.14,0,22,0,32.5,29,1004,748
5/3/2022 13:45,2240,1.15,0,22,0,32.2,29.2,1004,756
5/3/2022 14:00,2250,1.15,0,22,0,32.1,28.7,1004,760
5/3/2022 14:15,2050,1.15,0,24,0,31.8,27.9,1005,690
5/3/2022 14:30,2240,1.15,0,24,0,31.6,28,1005,753
5/3/2022 14:45,1930,1.15,0,24,0,31.1,28.4,1004,645
5/3/2022 15:00,1910,1.15,0,25,0,30.9,27.6,1005,639
5/3/2022 15:15,1360,1.15,0.07,30,0,30.4,27.5,1005,451
5/3/2022 15:30,1560,1.16,0.04,30,0,29.7,27.3,1005,517
5/3/2022 15:45,1360,1.15,0.11,29,0,30.6,27.5,1005,454
5/3/2022 16:00,1260,1.16,0.19,31,0,28.9,27.1,1005,415
5/3/2022 16:15,618,1.16,0.21,32,0,28.4,29.3,1006,203
5/3/2022 16:30,626,1.16,0.24,32,0,28.3,27.4,1005,208
5/3/2022 16:45,149,1.17,0.2,34,0,26.7,30.1,1006,48
5/3/2022 17:00,104,1.17,0.24,39,0,26.4,30.5,1006,34
5/3/2022 17:15,15.3,1.17,0.25,46,0,26.1,30.8,1006,5
5/3/2022 17:30,45.8,1.17,0.25,47,0,26.1,30.7,1007,15
5/3/2022 17:45,89.4,1.18,0.25,43,0,24.8,30.7,1007,29
5/3/2022 18:00,0,1.18,0.25,48,0,24.3,30.8,1007,0
5/3/2022 18:15,0,1.18,0.25,55,0,23.2,28.9,1008,0
5/3/2022 18:30,0,1.19,0.24,52,0,23,29.7,1008,0
5/3/2022 18:45,0,1.18,0.24,50,0,24,28.6,1008,0
5/3/2022 19:00,0,1.19,0.23,56,0,22.5,27.7,1009,0
5/3/2022 19:15,0,1.19,0.22,60,0,22.2,25.5,1009,0
5/3/2022 19:30,0,1.19,0.22,63,0,22.1,26.8,1009,0
5/3/2022 19:45,0,1.19,0.23,64,0,21.3,25.1,1009,0
5/3/2022 20:00,0,1.19,0.21,65,0,21.1,24.9,1009,0
5/3/2022 20:15,0,1.2,0.16,67,0,19.9,23.5,1009,0
5/3/2022 20:30,0,1.2,0.12,70,0,20.1,23.1,1010,0
5/3/2022 20:45,0,1.2,0.12,66,0,20.3,23.8,1009,0
5/3/2022 21:00,0,1.2,0.11,73,0,19.9,23.1,1010,0
5/3/2022 21:15,0,1.2,0.11,80,0,19.4,21.6,1010,0
5/3/2022 21:30,0,1.2,0.11,76,0,19,21.1,1009,0
5/3/2022 21:45,0,1.2,0.11,78,0,19.8,22,1009,0
5/3/2022 22:00,0,1.2,0.1,82,0,18.8,20.2,1009,0
5/3/2022 22:15,0,1.2,0.12,83,0,18.5,20.1,1009,0
5/3/2022 22:30,0,1.21,0.26,83,0,18.4,20.1,1009,0
5/3/2022 22:45,0,1.21,0.21,84,0,18.2,20.1,1009,0
5/3/2022 23:00,0,1.21,0.32,88,0,18.1,20.1,1010,0
5/3/2022 23:15,0,1.21,0.57,89,0,17.8,19.9,1010,0
5/3/2022 23:30,0,1.21,0.54,91,0,17.9,19.5,1010,0
5/3/2022 23:45,0,1.21,0.46,91,0,17.9,20.1,1010,0
5/4/2022 0:00,0,1.21,0.66,91,0,17.6,19.4,1009,0
5/4/2022 0:15,0,1.21,0.86,91,0,17.5,19.4,1009,0
5/4/2022 0:30,0,1.21,0.67,91,0,17.6,20.1,1009,0
5/4/2022 0:45,0,1.21,0.74,91,0,17.6,19.6,1009,0
5/4/2022 1:00,0,1.21,0.9,90,0,17.5,20.1,1009,0
5/4/2022 1:15,0,1.21,0.9,89,0,17.5,19.9,1010,0
5/4/2022 1:30,0,1.21,0.9,89,0,17.5,20,1010,0
5/4/2022 1:45,0,1.21,0.9,90,0,17.5,20,1010,0
5/4/2022 2:00,0,1.21,0.9,88,0,17.5,19.9,1010,0
5/4/2022 2:15,0,1.21,0.9,88,1,17.5,19.9,1010,0
5/4/2022 2:30,0,1.21,0.9,88,1,17.5,19.6,1010,0
5/4/2022 2:45,0,1.21,0.9,88,1,17.6,19.7,1010,0
5/4/2022 3:00,0,1.21,0.9,87,1,17.6,19.4,1011,0
5/4/2022 3:15,0,1.21,0.9,86,1,17.7,19.6,1011,0
5/4/2022 3:30,0,1.21,0.9,84,1,17.9,19.4,1011,0
5/4/2022 3:45,0,1.21,0.9,86,1,17.7,20.1,1011,0
5/4/2022 4:00,0,1.21,0.9,83,1,18,20.2,1011,0
5/4/2022 4:15,0,1.21,0.9,82,1,18.4,20.3,1012,0
5/4/2022 4:30,0,1.21,0.9,80,1,18.3,20.3,1011,0
5/4/2022 4:45,0,1.21,0.9,80,1,18.3,20.2,1011,0
5/4/2022 5:00,0,1.21,0.9,79,0,18.4,20.5,1012,0
5/4/2022 5:15,68,1.21,0.9,77,1,18.6,20.2,1012,29
5/4/2022 5:30,28.1,1.21,0.9,75,1,18.8,20.1,1012,12
5/4/2022 5:45,58.5,1.21,0.9,79,1,19,20,1012,25
5/4/2022 6:00,84.3,1.21,0.9,74,1,19.1,19.5,1012,36
5/4/2022 6:15,133,1.2,0.88,69,1,20.8,18.9,1013,57
5/4/2022 6:30,247,1.2,0.84,73,1,20.4,19.2,1013,106
5/4/2022 6:45,211,1.21,0.8,74,1,19.2,18.9,1012,90
5/4/2022 7:00,300,1.2,0.77,65,0,20.8,18.2,1013,126
5/4/2022 7:15,462,1.2,0.72,63,0,21.9,18.1,1013,189
5/4/2022 7:30,739,1.2,0.35,61,0,22.1,17.5,1013,249
5/4/2022 7:45,585,1.2,0.59,60,0,21.2,17.8,1013,222
5/4/2022 8:00,752,1.19,0.33,56,0,22.4,17.1,1013,251
5/4/2022 8:15,784,1.19,0.31,56,0,24.5,16.4,1013,261
5/4/2022 8:30,1420,1.19,0.21,50,0,24,16.5,1013,450
5/4/2022 8:45,1380,1.19,0.32,56,0,24.1,16.6,1013,460
5/4/2022 9:00,2030,1.18,0.13,45,0,24.5,16.3,1012,643
5/4/2022 9:15,2190,1.18,0.09,43,0,26.2,17,1012,701
5/4/2022 9:30,2480,1.18,0.11,39,0,24.9,16.7,1012,785
5/4/2022 9:45,2220,1.18,0.11,40,0,26.3,16.4,1012,712
5/4/2022 10:00,2660,1.18,0.07,37,0,26.3,17.5,1012,854
5/4/2022 10:15,2650,1.17,0.07,36,0,27.7,18.6,1011,859
5/4/2022 10:30,2640,1.17,0.04,32,0,27.7,18.7,1011,858
5/4/2022 10:45,2650,1.17,0.07,35,0,27,18.1,1012,856
5/4/2022 11:00,2650,1.17,0,31,0,27.7,18.9,1011,861
5/4/2022 11:15,2630,1.17,0,31,0,28,19.8,1011,855
5/4/2022 11:30,2630,1.17,0,31,0,28.4,19.7,1011,860
5/4/2022 11:45,2630,1.17,0,29,0,28,20.2,1011,857
5/4/2022 12:00,2610,1.17,0,28,0,28.5,20.9,1011,854
5/4/2022 12:15,2580,1.17,0,28,0,28.5,21.2,1011,844
5/4/2022 12:30,2610,1.17,0,28,0,28.5,23.7,1011,852
5/4/2022 12:45,2570,1.17,0,28,0,28.6,22,1011,842
5/4/2022 13:00,2500,1.17,0,28,0,28.6,24.2,1011,817
5/4/2022 13:15,2310,1.17,0,28,0,28.4,25.6,1011,755
5/4/2022 13:30,2340,1.17,0,28,0,28.4,25.2,1011,764
5/4/2022 13:45,2450,1.17,0,28,0,27.8,24.2,1011,797
5/4/2022 14:00,2300,1.17,0,28,0,27.8,26.4,1011,747
5/4/2022 14:15,2140,1.17,0,29,0,27.5,26.9,1011,694
5/4/2022 14:30,2240,1.17,0,29,0,26.6,26.5,1011,720
5/4/2022 14:45,1940,1.17,0,30,0,27.4,26.6,1011,628
5/4/2022 15:00,1950,1.18,0,30,0,26.5,26.9,1011,627
5/4/2022 15:15,1500,1.18,0,31,0,25.5,26.6,1011,478
5/4/2022 15:30,1640,1.18,0,32,0,25.8,26.6,1011,524
5/4/2022 15:45,1880,1.18,0,32,0,26.1,26.5,1011,603
5/4/2022 16:00,1300,1.18,0,33,0,24.8,26.3,1011,411
5/4/2022 16:15,1260,1.19,0,36,0,23.1,26.4,1012,398
5/4/2022 16:30,1260,1.19,0,36,0,23.5,27,1011,398
5/4/2022 16:45,251,1.19,0,36,0,23,27.1,1012,79
5/4/2022 17:00,108,1.19,0,37,0,22.9,27.9,1012,34
5/4/2022 17:15,9.52,1.19,0,39,0,22.8,27.9,1012,3
5/4/2022 17:30,60.5,1.2,0,40,0,21.7,28.3,1012,19
5/4/2022 17:45,89.3,1.2,0,40,0,21.3,28.6,1012,28
5/4/2022 18:00,0,1.2,0,42,0,21.3,28.8,1013,0
5/4/2022 18:15,0,1.2,0,47,0,20.6,28,1013,0
5/4/2022 18:30,0,1.2,0,43,0,20.3,28.3,1013,0
5/4/2022 18:45,0,1.2,0,43,0,20.5,28.4,1013,0
5/4/2022 19:00,0,1.2,0,49,0,19.8,27.9,1013,0
5/4/2022 19:15,0,1.21,0,56,0,18.7,27.2,1014,0
5/4/2022 19:30,0,1.21,0,50,0,19.4,26,1014,0
5/4/2022 19:45,0,1.21,0,53,0,19.1,26,1014,0
5/4/2022 20:00,0,1.21,0,56,0,18.6,25.5,1014,0
5/4/2022 20:15,0,1.21,0,58,0,17.6,24.4,1014,0
5/4/2022 20:30,0,1.21,0,64,0,18.2,23.5,1014,0
5/4/2022 20:45,0,1.21,0,62,0,18.4,25,1014,0
5/4/2022 21:00,0,1.22,0,64,0,17.5,23.2,1014,0
5/4/2022 21:15,0,1.22,0,69,0,16.7,21,1014,0
5/4/2022 21:30,0,1.22,0,71,0,17.3,21.9,1014,0
5/4/2022 21:45,0,1.22,0,68,0,16.8,18.9,1014,0
5/4/2022 22:00,0,1.22,0,71,0,16.7,18.5,1014,0
5/4/2022 22:15,0,1.22,0,76,0,16.5,17.5,1014,0
5/4/2022 22:30,0,1.22,0,77,0,16.4,17.7,1014,0
5/4/2022 22:45,0,1.22,0,73,0,16.2,17.5,1014,0
5/4/2022 23:00,0,1.22,0,77,0,16.1,17.4,1014,0
5/4/2022 23:15,0,1.22,0.01,78,0,15.6,17,1014,0
5/4/2022 23:30,0,1.22,0.01,82,0,15.9,17.2,1014,0
5/4/2022 23:45,0,1.22,0.01,80,0,15.7,17.2,1014,0
5/5/2022 0:00,0,1.22,0.01,83,0,15.5,16.9,1014,0
5/5/2022 0:15,0,1.22,0.01,88,0,15.2,15.6,1014,0
5/5/2022 0:30,0,1.22,0.01,87,0,15.3,16,1014,0
5/5/2022 0:45,0,1.22,0.01,85,0,15.3,16.5,1014,0
5/5/2022 1:00,0,1.23,0.01,88,0,15,15.3,1014,0
5/5/2022 1:15,0,1.23,0.01,91,0,14.7,14.9,1014,0
5/5/2022 1:30,0,1.23,0.01,90,0,15,14.8,1014,0
5/5/2022 1:45,0,1.23,0.01,91,0,15,15,1014,0
5/5/2022 2:00,0,1.23,0.01,91,0,14.4,14.5,1014,0
5/5/2022 2:15,0,1.23,0.01,92,0,14.4,14,1014,0
5/5/2022 2:30,0,1.23,0.01,92,0,14.1,14,1014,0
5/5/2022 2:45,0,1.23,0.01,93,0,13.9,14.4,1014,0
5/5/2022 3:00,0,1.23,0,93,0,13.9,13.8,1014,0
5/5/2022 3:15,234,1.23,0.01,94,0,13.9,13,1014,72
5/5/2022 3:30,315,1.23,0.01,94,0,14,13,1014,97
5/5/2022 3:45,140,1.23,0.01,94,0,14,13.4,1014,43
5/5/2022 4:00,348,1.23,0.01,94,0,14,12.8,1014,107
5/5/2022 4:15,912,1.22,0.01,88,0,15.9,11.5,1015,282
5/5/2022 4:30,1280,1.23,0.01,92,0,14.9,12.2,1015,395
5/5/2022 4:45,475,1.22,0.01,92,0,15.8,11,1015,147
5/5/2022 5:00,1470,1.22,0.01,82,0,16.5,10.6,1015,456
5/5/2022 5:15,1450,1.22,0.24,72,0,17.7,14.5,1015,458
5/5/2022 5:30,1480,1.21,0.06,81,0,17.9,13.9,1015,460
5/5/2022 5:45,1570,1.21,0.17,73,0,18,15.8,1015,489
5/5/2022 6:00,1840,1.21,0.28,67,0,18.7,17.1,1015,592
5/5/2022 6:15,2060,1.21,0.28,58,0,19.2,17.1,1015,665
5/5/2022 6:30,2160,1.21,0.27,57,0,19.9,17.3,1015,695
5/5/2022 6:45,1930,1.21,0.24,66,0,19.7,17.5,1015,614
5/5/2022 7:00,2200,1.2,0.23,53,0,20.9,17.7,1015,698
5/5/2022 7:15,2210,1.2,0.2,52,0,21,18,1015,692
5/5/2022 7:30,2190,1.2,0.23,47,0,21.5,18.2,1015,697
5/5/2022 7:45,2220,1.2,0.19,49,0,21.8,18,1015,697
5/5/2022 8:00,2160,1.2,0.15,45,0,22.6,18.3,1015,681
5/5/2022 8:15,2420,1.19,0.08,43,0,24.1,18.8,1015,765
5/5/2022 8:30,2500,1.19,0.08,39,0,23.8,18.6,1015,789
5/5/2022 8:45,2390,1.19,0.08,40,0,23.5,18.5,1015,754
5/5/2022 9:00,2500,1.19,0.06,38,0,24.2,18.8,1015,791
5/5/2022 9:15,2600,1.19,0.05,37,0,24.9,19.1,1014,823
5/5/2022 9:30,2520,1.19,0.06,37,0,25,19.6,1015,798
5/5/2022 9:45,2680,1.19,0.05,35,0,24.3,19,1015,848
5/5/2022 10:00,2710,1.18,0.04,33,0,25.7,20.2,1014,866
5/5/2022 10:15,2690,1.18,0.05,33,0,26.7,21.4,1013,866
5/5/2022 10:30,2690,1.18,0.05,31,0,26.6,20.2,1014,866
5/5/2022 10:45,2710,1.18,0.05,30,0,25.9,20.7,1014,866
5/5/2022 11:00,2690,1.18,0.05,29,0,26.8,22.1,1013,866
5/5/2022 11:15,2650,1.18,0.05,29,0,27,22.7,1013,855
5/5/2022 11:30,2640,1.18,0.05,29,0,26.9,24.8,1013,851
5/5/2022 11:45,2670,1.18,0.02,28,0,26.8,24.4,1013,859
5/5/2022 12:00,2630,1.17,0,27,0,27.4,25,1013,850
5/5/2022 12:15,2530,1.17,0.01,27,0,27.4,26.4,1013,819
5/5/2022 12:30,2550,1.17,0.01,26,0,27.4,26.1,1012,826
5/5/2022 12:45,2600,1.17,0.01,26,0,27.4,27,1012,842
5/5/2022 13:00,2530,1.17,0.01,25,0,27.4,28.2,1012,818
5/5/2022 13:15,2470,1.17,0.01,25,0,27.3,30.6,1012,799
5/5/2022 13:30,2330,1.17,0.01,25,0,27.2,28.5,1012,754
5/5/2022 13:45,2370,1.17,0.01,25,0,27,30.4,1012,764
5/5/2022 14:00,2330,1.18,0,25,0,26.6,31.3,1012,750
5/5/2022 14:15,2340,1.18,0,27,0,26,31.3,1012,749
5/5/2022 14:30,2200,1.18,0,27,0,25.3,31.3,1012,698
5/5/2022 14:45,2280,1.18,0,26,0,26.1,31.3,1012,729
5/5/2022 15:00,2000,1.18,0,27,0,25.2,31.3,1012,636
5/5/2022 15:15,1840,1.19,0,31,0,24.3,31.3,1013,582
5/5/2022 15:30,1420,1.19,0,31,0,23.4,31.3,1013,448
5/5/2022 15:45,1780,1.19,0,28,0,23.8,31.2,1013,562
5/5/2022 16:00,1330,1.19,0,31,0,23.3,31.2,1013,421
5/5/2022 16:15,670,1.19,0,34,0,22.8,31.3,1013,211
5/5/2022 16:30,375,1.19,0,32,0,22.2,31.2,1013,118
5/5/2022 16:45,1070,1.2,0,37,0,22.1,31.4,1013,336
5/5/2022 17:00,140,1.2,0,38,0,21.3,31.6,1013,44
5/5/2022 17:15,41.7,1.21,0,44,0,19.8,30,1014,13
5/5/2022 17:30,99.2,1.2,0,46,0,20.4,30.6,1014,31
5/5/2022 17:45,109,1.21,0,41,0,19.7,31,1014,34
5/5/2022 18:00,0,1.21,0,46,0,19.6,29.7,1014,0
5/5/2022 18:15,0,1.21,0,53,0,19.6,29.7,1015,0
5/5/2022 18:30,0,1.21,0,52,0,19.4,29.4,1015,0
5/5/2022 18:45,0,1.21,0,52,0,18.8,28.5,1015,0
5/5/2022 19:00,0,1.21,0,55,0,18.5,28.2,1015,0
5/5/2022 19:15,0,1.22,0.02,59,0,17.8,27,1015,0
5/5/2022 19:30,0,1.21,0.02,62,0,18.3,26.1,1015,0
5/5/2022 19:45,0,1.21,0.01,62,0,18.2,26.5,1015,0
5/5/2022 20:00,0,1.22,0.02,63,0,17.5,25.5,1015,0
5/5/2022 20:15,0,1.22,0.02,64,0,17.1,25,1015,0
5/5/2022 20:30,0,1.22,0.02,66,0,16.8,23.1,1015,0
5/5/2022 20:45,0,1.22,0.02,65,0,17,24.6,1015,0
5/5/2022 21:00,0,1.22,0.02,67,0,16.7,22.5,1015,0
5/5/2022 21:15,0,1.22,0.05,69,0,16.6,22.5,1015,0
5/5/2022 21:30,0,1.22,0.06,69,0,16.2,22.4,1015,0
5/5/2022 21:45,0,1.22,0.05,71,0,16.4,22.5,1015,0
5/5/2022 22:00,0,1.22,0.07,71,0,16.1,22.4,1015,0
5/5/2022 22:15,0,1.22,0.07,73,0,16,20.9,1015,0
5/5/2022 22:30,0,1.22,0.07,73,0,15.8,22.3,1014,0
5/5/2022 22:45,0,1.22,0.07,72,0,15.8,21.9,1015,0
5/5/2022 23:00,0,1.22,0.07,74,0,15.6,20.9,1014,0
5/5/2022 23:15,0,1.22,0.08,77,0,15.5,21.1,1014,0
5/5/2022 23:30,0,1.22,0.17,75,0,15.5,21.1,1014,0
5/5/2022 23:45,0,1.22,0.16,75,0,15.4,21,1014,0
5/6/2022 0:00,0,1.22,0.19,77,0,15.2,21.5,1014,0
5/6/2022 0:15,0,1.23,0.19,78,0,15.1,20.8,1014,0
5/6/2022 0:30,0,1.23,0.19,78,0,15.1,21.5,1014,0
5/6/2022 0:45,0,1.22,0.19,78,0,15.2,20.8,1014,0
5/6/2022 1:00,0,1.23,0.17,78,0,15,20.6,1014,0
5/6/2022 1:15,0,1.23,0.17,80,0,14.8,19.9,1014,0
5/6/2022 1:30,0,1.23,0.15,81,0,14.6,19,1014,0
5/6/2022 1:45,0,1.23,0.16,80,0,14.7,19.3,1014,0
5/6/2022 2:00,0,1.23,0.13,81,0,14.6,18.8,1014,0
5/6/2022 2:15,0,1.23,0.13,84,0,14.4,17.2,1014,0
5/6/2022 2:30,0,1.23,0.12,84,0,14,17.7,1014,0
5/6/2022 2:45,0,1.23,0.12,83,0,14.5,18.1,1014,0
5/6/2022 3:00,0,1.23,0.1,85,0,13.8,16.9,1013,0
5/6/2022 3:15,13,1.23,0.07,85,0,13.9,15.9,1013,4
5/6/2022 3:30,300,1.23,0.08,85,0,13.8,16.3,1013,92
5/6/2022 3:45,61.9,1.23,0.08,85,0,13.9,16.2,1013,19
5/6/2022 4:00,371,1.23,0.06,85,0,13.9,15.3,1013,114
5/6/2022 4:15,410,1.23,0.06,78,0,14.1,13.7,1014,126
5/6/2022 4:30,801,1.23,0.06,85,0,14,13.5,1014,246
5/6/2022 4:45,1170,1.23,0.06,79,0,15,12.8,1014,360
5/6/2022 5:00,1480,1.22,0.05,75,0,16.2,12.6,1014,456
5/6/2022 5:15,1560,1.21,0.05,68,0,18.2,13.9,1014,483
5/6/2022 5:30,1700,1.21,0.04,69,0,17.9,13.6,1014,526
5/6/2022 5:45,1500,1.22,0.05,68,0,16.6,14.2,1014,465
5/6/2022 6:00,1990,1.21,0.03,66,0,18.4,15.1,1014,618
5/6/2022 6:15,2220,1.2,0.03,61,0,20.2,14.9,1014,693
5/6/2022 6:30,2270,1.2,0.01,54,0,20.6,15.1,1014,710
5/6/2022 6:45,2270,1.21,0.02,54,0,19.4,15,1014,706
5/6/2022 7:00,2440,1.2,0,50,0,20.8,14.7,1014,764
5/6/2022 7:15,2640,1.19,0,40,0,22.7,14.7,1014,830
5/6/2022 7:30,2520,1.19,0,39,0,22.8,14.5,1014,793
5/6/2022 7:45,2460,1.2,0,38,0,21.8,14.6,1014,771
5/6/2022 8:00,2640,1.19,0,37,0,23.1,14.2,1014,833
5/6/2022 8:15,2730,1.19,0,36,0,24,15.2,1013,863
5/6/2022 8:30,2700,1.19,0,35,0,24.5,14.5,1013,856
5/6/2022 8:45,2690,1.19,0,34,0,24.9,15,1014,853
5/6/2022 9:00,2740,1.18,0,30,0,25,15.5,1013,868
5/6/2022 9:15,2720,1.18,0,28,0,25.9,15,1013,869
5/6/2022 9:30,2740,1.18,0,27,0,25.8,14.8,1013,873
5/6/2022 9:45,2750,1.18,0,30,0,25.7,14.4,1013,878
5/6/2022 10:00,2750,1.18,0,26,0,26.4,13.5,1013,883
5/6/2022 10:15,2740,1.17,0,25,0,26.9,14.4,1012,882
5/6/2022 10:30,2740,1.18,0,25,0,26.8,13.7,1012,883
5/6/2022 10:45,2750,1.18,0,24,0,26.5,13.9,1012,883
5/6/2022 11:00,2720,1.17,0,23,0,27.5,14.7,1012,882
5/6/2022 11:15,2680,1.17,0,22,0,28.1,16.4,1012,874
5/6/2022 11:30,2680,1.17,0,23,0,28,15.1,1011,871
5/6/2022 11:45,2670,1.17,0,23,0,27.6,14.9,1011,867
5/6/2022 12:00,2650,1.17,0,21,0,28.3,16.8,1011,864
5/6/2022 12:15,2550,1.17,0,21,0,28.3,18.4,1011,833
5/6/2022 12:30,2530,1.17,0,21,0,28.5,16.9,1010,827
5/6/2022 12:45,2550,1.17,0,21,0,28.3,17.5,1010,831
5/6/2022 13:00,2530,1.17,0,20,0,28.6,18.4,1010,826
5/6/2022 13:15,2330,1.17,0,20,0,28.6,19.3,1010,761
5/6/2022 13:30,2390,1.17,0,20,0,28.6,18.5,1010,782
5/6/2022 13:45,2390,1.17,0,20,0,28.6,20.1,1010,780
5/6/2022 14:00,2320,1.17,0,20,0,28.6,20.7,1010,759
5/6/2022 14:15,2080,1.17,0,20,0,28.5,21.4,1010,681
5/6/2022 14:30,2150,1.17,0,20,0,28.2,21.5,1010,701
5/6/2022 14:45,2210,1.17,0,20,0,28.2,21.1,1010,719
5/6/2022 15:00,1970,1.17,0,20,0,28,22.6,1010,641
5/6/2022 15:15,1390,1.17,0,21,0,27.8,23.8,1010,452
5/6/2022 15:30,1370,1.17,0,21,0,27.8,25,1010,446
5/6/2022 15:45,1350,1.17,0,21,0,26.8,23.5,1010,434
5/6/2022 16:00,1320,1.17,0,22,0,26.7,25.1,1010,426
5/6/2022 16:15,847,1.18,0,25,0,26.1,31.4,1011,271
5/6/2022 16:30,1220,1.18,0,24,0,26.2,29.1,1010,391
5/6/2022 16:45,1320,1.18,0,24,0,25.7,25.3,1010,420
5/6/2022 17:00,139,1.18,0,26,0,24.6,31.5,1011,44
5/6/2022 17:15,111,1.18,0,29,0,24.1,31.7,1011,35
5/6/2022 17:30,133,1.18,0,28,0,24.5,31.8,1011,42
5/6/2022 17:45,82.5,1.19,0,27,0,23.1,32,1011,26
5/6/2022 18:00,0,1.19,0,30,0,22.7,32.1,1011,0
5/6/2022 18:15,0,1.19,0,33,0,22.4,29.1,1012,0
5/6/2022 18:30,0,1.19,0,35,0,21.9,31.7,1012,0
5/6/2022 18:45,0,1.2,0,37,0,21.3,30.7,1012,0
5/6/2022 19:00,0,1.2,0,39,0,21,29.1,1012,0
5/6/2022 19:15,0,1.2,0,41,0,20.7,28.5,1013,0
5/6/2022 19:30,0,1.2,0,41,0,19.6,27.6,1012,0
5/6/2022 19:45,0,1.2,0,40,0,20,27.8,1012,0
5/6/2022 20:00,0,1.21,0,46,0,19.6,25.7,1013,0
5/6/2022 20:15,0,1.21,0,51,0,18.9,25.6,1013,0
5/6/2022 20:30,0,1.21,0,47,0,18.5,24.7,1013,0
5/6/2022 20:45,0,1.21,0,51,0,19,24.5,1013,0
5/6/2022 21:00,0,1.21,0,53,0,18.3,23.7,1013,0
5/6/2022 21:15,0,1.21,0,58,0,17.3,19.7,1013,0
5/6/2022 21:30,0,1.21,0,58,0,17.3,23.2,1013,0
5/6/2022 21:45,0,1.21,0,56,0,17.7,21.3,1013,0
5/6/2022 22:00,0,1.22,0,60,0,17.2,19.5,1013,0
5/6/2022 22:15,0,1.22,0,66,0,16.8,17.2,1013,0
5/6/2022 22:30,0,1.22,0,61,0,16.6,18.6,1013,0
5/6/2022 22:45,0,1.22,0,62,0,16.8,17.1,1013,0
5/6/2022 23:00,0,1.22,0,66,0,16.2,16.2,1013,0
5/6/2022 23:15,0,1.22,0,68,0,15.7,13.8,1013,0
5/6/2022 23:30,0,1.22,0,67,0,16,13.9,1013,0
5/6/2022 23:45,0,1.22,0,70,0,15.6,15.8,1013,0
5/7/2022 0:00,0,1.22,0,73,0,15.2,13.3,1012,0
5/7/2022 0:15,0,1.22,0,73,0,15.2,13.4,1012,0
5/7/2022 0:30,0,1.22,0,73,0,15.2,13.3,1012,0
5/7/2022 0:45,0,1.22,0,73,0,15.2,13.4,1012,0
5/7/2022 1:00,0,1.22,0,73,0,15.2,13.4,1012,0
5/7/2022 1:15,0,1.22,0,74,0,15.1,12.9,1012,0
5/7/2022 1:30,0,1.22,0,75,0,15.2,11.8,1012,0
5/7/2022 1:45,0,1.22,0,74,0,15.1,12.1,1012,0
5/7/2022 2:00,0,1.22,0,75,0,15,11.7,1012,0
5/7/2022 2:15,0,1.22,0,77,0,15,9.5,1012,0
5/7/2022 2:30,0,1.22,0,78,0,14.8,9.5,1012,0
5/7/2022 2:45,0,1.22,0,76,0,14.9,9.2,1012,0
5/7/2022 3:00,0,1.23,0,78,0,14.5,9,1012,0
5/7/2022 3:15,150,1.23,0.07,80,0,14.4,9,1012,46
5/7/2022 3:30,61.8,1.23,0.03,79,0,14.5,8.9,1012,19
5/7/2022 3:45,91.1,1.23,0.03,80,0,14.4,9,1012,28
5/7/2022 4:00,420,1.23,0.08,80,0,14.4,8.9,1012,129
5/7/2022 4:15,902,1.22,0.27,78,0,15.6,8.4,1012,287
5/7/2022 4:30,1120,1.22,0.15,76,0,15,7.2,1012,344
5/7/2022 4:45,508,1.22,0.09,77,0,14.7,7.6,1012,156
5/7/2022 5:00,1550,1.22,0.29,72,0,15.8,6.6,1013,498
5/7/2022 5:15,1670,1.22,0.28,64,0,17.1,7.1,1013,536
5/7/2022 5:30,2030,1.22,0.29,68,0,15.8,6.9,1013,651
5/7/2022 5:45,1700,1.21,0.28,60,0,18,7.1,1013,547
5/7/2022 6:00,2100,1.21,0.27,58,0,18.2,7.2,1013,671
5/7/2022 6:15,2140,1.21,0.28,46,0,18.6,6.9,1013,690
